id	filename	md5	size	state
bd764cd2-6eeb-478a-8a7e-bc30e859e5f4	TCGA-EB-A3Y7-01A-01-TSA.106EAA52-1451-4606-BFE9-D318E1907722.svs	c48c0b64578fccf790234c67924eea5b	398562581	released
01ccf0c0-5383-43e6-ba26-1cca1e23d30e	TCGA-EB-A430-01A-01-TSA.E5D6A3E4-A8A0-499D-953B-6C6A06D638AF.svs	693045b1846b2b703273f3df65976782	315967961	released
f4c358e7-e40b-45dc-b485-b8adc33db8ab	TCGA-EB-A24D-01A-01-TSA.29C52124-2E0A-43C9-B850-63E1470C8FB9.svs	eafc0a6feed30df379824537eb4dc9b7	128185057	released
2f2407d7-dcb8-436d-bb4f-53c63844b738	TCGA-EB-A4P0-01A-04-TSD.3A0ACBE9-4CBC-4492-AC1B-61A3E77CEBB3.svs	eafc7f451d17ae3cd48cd40d5e72abce	268011665	released
7c1e6242-c6c4-4e3f-851d-2f6a812d7b66	TCGA-BF-AAOU-01A-01-TS1.3773D8F6-5370-4534-B5AC-5F6550B5DEAF.svs	df0859d98723c8b74981fc992cee6c07	191815525	released
b9718db5-5fb4-4af0-b769-f3b3631e36d2	TCGA-EB-A41A-01A-01-TSA.81D0E15B-450E-4631-9378-930731A53407.svs	f69ac00dac41b8152e94d7751435831a	239956019	released
974abd10-e63f-4e3b-a3c7-5607c3448f33	TCGA-EB-A42Y-01A-01-TSA.C3312864-A6B0-4AFD-BC7B-DFB0FD60B585.svs	6143aaaa435d138a8598adb35d7225f4	364361891	released
5ac70525-aa92-4199-ad04-f413a9f58550	TCGA-GN-A269-01A-01-TSA.6ACD027F-8C66-4883-B368-67795ECBF5B3.svs	e10dbc631f9989f785b953b43dd778be	140391359	released
482bddd7-ef0d-42d2-a505-b8061b8964e2	TCGA-ER-A19T-01A-01-TSA.B18A60B6-CE1B-4815-BD65-6CAB1AA77916.svs	2db885ac70b7191f6276051559205ea8	195993839	released
03cab414-5951-46f9-b076-25d61de3d92e	TCGA-D3-A5GT-01A-01-TS1.7DF2835E-1CDE-4910-B9ED-84A454003A24.svs	91d2a7130e9f002d6bec46a6491dac4b	319327423	released
7efb0387-44db-4542-a124-fa57730ba8a3	TCGA-BF-AAP6-01A-01-TS1.BA6314EA-3535-41F5-875A-455E7E228756.svs	12d1824faddd7d6d702eecbb70948bd6	289461821	released
eb949a73-415c-44f6-ba31-f2313625141f	TCGA-EB-A5SF-01A-01-TSA.E40016E4-2637-485F-8BAA-326EEB67978D.svs	b213fed937f05c96f7bd62dd6a63b4ee	388878107	released
3a4f9866-f329-4266-ba6e-5bb0bd566e75	TCGA-EB-A3XD-01A-02-TSB.52A709A4-826F-4792-BDD3-8CB904A08C18.svs	3dcefb57c1af14b4fa4dfed834ac5ff0	165802149	released
33397c74-1272-42a3-a337-f3adce76dc5d	TCGA-EB-A6QZ-01A-01-TSA.5E04B31A-1D31-421B-A903-16643DB3FF34.svs	c2afc0af9a66c0ad52e3e01e6cc89a80	311860311	released
25c68b67-faf5-4700-b79c-a7fc9ea28414	TCGA-XV-AAZV-01A-01-TSA.175B84CD-C675-4D52-9F0D-683CD9C15E72.svs	a4839cc92cd843ac509d9ce2939afbbd	220935579	released
5e21e980-26b9-4e35-91c4-5bcdb100674a	TCGA-ER-A194-01A-01-TSA.F04BFB86-FE4D-4C68-B603-78FFB493ED55.svs	6f2bb294660859473db39536053cfdaa	227718237	released
3419b99a-10b6-44d8-ada3-e62b4eb84930	TCGA-GF-A2C7-01A-01-TSA.9D0B2DB7-EA5B-48F3-A5FD-49724F1C5014.svs	84bf45d098aee6c96252e1ef5927a438	174439653	released
eedac056-85e0-4208-821f-9f3b5279cf7b	TCGA-YG-AA3N-01A-01-TS1.8A445D00-DBCD-4B9F-8951-6A7CD7B277D5.svs	07815745dd55f8609081eb81c946e310	276791807	released
a40b02e7-3688-446c-acf0-3448d3192b6e	TCGA-BF-AAP7-01A-01-TS1.D1DAF8F4-6C7F-4242-B497-82A6FF0DAAD2.svs	3489a71f662304283553598b2413e13c	273115981	released
a1316aa0-d24b-45f3-9981-5953717be0d0	TCGA-EB-A97M-01A-01-TSA.682FBB49-4983-48F1-BFA1-119A59AACD02.svs	4253734b1a73b4b7dce7c75d69e55cb8	192593407	released
5eb95a58-d8b1-417e-b995-012c78cc2ea9	TCGA-EB-A85I-01A-01-TSA.347363E9-43C8-42C7-B06F-D69056488193.svs	0bf20700877c227a8e079d8ba0b28a13	213916063	released
9a063dc3-06dc-4d1e-93a1-2e0f0e8ba6b6	TCGA-GF-A769-01A-03-TS3.7D995C7B-32B2-4DA9-BC95-A1959CC1102B.svs	f1f903908c226c5960473aeb36ea9d79	196568665	released
503b7e10-7a27-499e-a11a-4f6fd808b4d2	TCGA-XV-AAZY-01A-01-TS1.9D281FF5-ECE5-4752-BEAD-78750F83E4D9.svs	af6926db45a56616fee2bd07e2c0bb39	278683845	released
f89cc6e1-191d-4107-aa34-660815c541a0	TCGA-BF-A5ER-01A-01-TS1.AFAF029A-FB17-4FF5-9221-4570315D32C6.svs	8c44c95cc97871d556e1ab4865df5830	366442977	released
b97ac4b5-9b08-4480-97ac-110b76b2f8b2	TCGA-EB-A3HV-01A-01-TSA.6A6E5D1D-2722-4CE6-BAB9-A416F92550D4.svs	d571bf6fdaeaf55da6d534c3008d8429	202991441	released
a80e6db3-bbf6-4017-bd73-9ded76bd3a9e	TCGA-EB-A5VU-01A-02-TSB.ED27865D-F0B4-46E8-AE93-A85AE6C6B7C3.svs	938a37c7a0711fcf67cb0d8dd3593626	226254715	released
2faa017b-8b47-4e69-bcd3-acca2e66f260	TCGA-D9-A3Z4-01A-01-TS1.79B3FE45-3A4A-431D-B054-D1A84B55C7DC.svs	b50ed48717bf0434136cd2a8934cb839	234693323	released
078b7d56-2e54-4902-9654-430055b52528	TCGA-EB-A550-01A-06-TSF.4EB085C1-E054-4408-A498-F14B16E1682B.svs	152b5f5030b77a8711b94a3d2d7abebb	161808935	released
468355a4-8f18-4462-8d6f-b24d0f157a6c	TCGA-EB-A44O-01A-01-TSA.683CCFD0-5835-4438-952E-70454DC842AD.svs	36e43d3fffcc1b958b51a8b7deed3184	212353257	released
f5132718-40ee-46aa-a0fe-368606a95182	TCGA-EB-A4XL-01A-01-TSA.04F7E796-AF0C-40E1-A503-49CB53150972.svs	a9ad4960d3b7727c93d3f518214ed9cd	405817301	released
3e8811e9-eb1a-4dea-8b87-941fe757bdd4	TCGA-FS-A1ZN-01A-01-TSA.74001CA7-9ACE-4AA1-9B51-52016B82E74E.svs	f1b6c762dff808bb340f4b7255338893	337316757	released
ec6ba63d-a03b-4fe3-a4bf-a66e6c486801	TCGA-EB-A3XE-01A-01-TSA.A61CA5B7-02B3-469E-BCDA-3BEC3998554E.svs	64f0823f2caf29d87971e87414559048	217326231	released
d942f08b-037e-4165-b9ba-c338b8b5f488	TCGA-BF-A3DN-01A-01-TSA.9C6B2EEC-20B0-4E3B-8DA8-C62423380F6A.svs	ec107aad988c66d77fecdb48f42dafa6	262072599	released
56e8d244-51b6-4ff1-8733-5ad9bbbb4a25	TCGA-EB-A41B-01A-01-TSA.BBEDB582-7CE9-492C-A781-6D1135278841.svs	fc1830694bc0b4c40693f4ba149d6f80	262571069	released
b9f51fd4-5e57-444c-bbcf-d2fce2abba77	TCGA-WE-A8K4-01A-01-TSA.08D845A9-67CB-47EE-A3C6-D07D6700E007.svs	d69d8a087e0e26f16f65d26d8a029b32	393724459	released
9d1ecb8b-3ed7-44bd-8902-70c97a6d8b2e	TCGA-BF-A3DL-01A-01-TS1.7CB692B2-29CD-4C30-8126-AD75A2E991F8.svs	9573656386e5771cab7d2f5bd7260285	451435335	released
38afd5b7-1be2-45b9-a97d-5f395ab3c2ce	TCGA-FR-A728-01A-01-TS1.AF515F6E-35A7-43EE-A0E5-A77429D7442C.svs	a0c6a40116e2f818632d304e9044c489	152775203	released
b9b19185-da3a-406c-ac4f-ba5a0c954cdd	TCGA-EB-A85J-01A-01-TSA.E22FBE0D-0885-430A-94D8-12CD42019BB6.svs	a8ff300903f218f550cfde03464a244d	328040211	released
558023d8-de43-49b4-b512-2d76192466a2	TCGA-EB-A42Z-01A-01-TSA.32C533F1-F25B-4309-978C-4B52B3FC94BB.svs	3c294e3696593229a113f0482cef11fd	303468573	released
4b1a9100-870f-440b-8a3d-5770f41da9d2	TCGA-FR-A2OS-01A-01-TS1.D6049CE4-1281-4C94-96FC-5F294E90770E.svs	091c5ac3328f4ab9e401aefb255389c7	176522759	released
2b36c633-44ca-4458-b923-3e24fef809f9	TCGA-BF-A5ES-01A-01-TS1.CE4EE5C8-36C6-403B-9632-108FF906DC27.svs	c3c7b33f5a7c25c2625cd85ccddcdc24	529177895	released
ec648c06-a0de-4d9f-ac3e-12510ee2ff4b	TCGA-BF-A1PV-01A-01-TSA.6D4C3441-B172-4D61-9A71-B106FE23D4FA.svs	7439a95aff3dbb0843d7dccb04d0234a	163981289	released
fec472f0-c8e7-4911-a247-a451cb984cfa	TCGA-ER-A19K-01A-02-TSB.39B56685-C3E1-4138-87B3-8A93DC7EE612.svs	fea67a1486626ff8dca14ace4a85b90b	265876629	released
c38b768a-ccf3-4b6a-81ad-832032469927	TCGA-GN-A26C-01A-01-TSA.E56C0957-55C9-4DFC-A592-6D197400E2D9.svs	6c8825674813725690d93f5ab4c6e1ee	213621993	released
e744a4ef-8ba2-45ac-9569-0690939ff926	TCGA-EB-A5SE-01A-01-TSA.B8E333DD-E2B1-4DF9-8958-59E7B215E1A5.svs	652f9f02ac1889cea127589d4565afb6	410792519	released
d8f0ef04-6bef-4adb-af68-f98fd092cc36	TCGA-D9-A4Z2-01A-01-TS1.040D6B42-B4F2-4E5A-B566-CAB9AA3A1DB6.svs	5ca3b98b2fa554d1ece52c0f963f1f93	166806521	released
434346bc-b006-4358-8548-7d5a079225c5	TCGA-EB-A299-01A-02-TSB.E8A0DC1F-BEC1-4A1F-BA1F-4FDCC62DBA15.svs	2ed8b5596c2008836916c19798e44c5c	246422621	released
3aa73065-80a1-4432-9f6c-c7eef7096b3c	TCGA-DA-A960-01A-01-TSA.E439FB3B-93E7-4F4E-8B44-BC50ADFE38CC.svs	9187a3aabf766a059b43f1a5091b0b64	203228597	released
c31312fa-1df4-4df2-bdd4-4a7c6faaf76d	TCGA-EB-A553-01A-01-TSA.E4A4DAF2-FF9B-4A42-B4E1-3BDCF371932B.svs	22cd538c6ee3b74040adfbe13964cbd0	374162575	released
5560afd5-1348-4461-a787-07f59b7cec8e	TCGA-IH-A3EA-01A-01-TSA.3F718676-F992-45D8-90CD-456F59F01AB3.svs	dafaeed1f7c7bde064cfb338414b166b	202352423	released
ec8f3287-8ab1-4518-9ffd-9f4e5ab1424f	TCGA-EB-A3XB-01A-01-TS1.E97BEB39-E246-4232-8024-B266DE741FB0.svs	c3505e1fa8dddd4b635b10a6d91260bf	153849279	released
9ba117d1-d715-4d41-a2ea-c386d65b1880	TCGA-ER-A196-01A-01-TSA.4B18912C-0D98-4CBB-A52B-635929A1891B.svs	c3997ebb62fbbb360bbf234952a1fe93	243326339	released
41529110-1cc8-40e1-ba29-a8d0f66092a9	TCGA-EB-A57M-01A-05-TSE.6B3B4D54-C2F5-4470-B9C9-3CB57D5D7940.svs	0b209d297c9b3059378514781f8c03e1	227166981	released
4e0ea27d-9150-433a-9e32-4821c43b26e2	TCGA-BF-AAP8-01A-01-TSA.8199291B-9706-4B9E-8284-5CDE11B116E5.svs	d84140772b9c5dbdfb12a10ad6fd53b4	223258207	released
f342c2a8-3275-43ce-bead-2ef0592e1367	TCGA-GN-A4U5-01A-01-TSA.A051DEB9-F495-4B84-A114-130B83301742.svs	f70b3085d3869db268c96d115edaca3c	301740001	released
1e48b0d1-ee4c-4074-b128-f2953ca3374a	TCGA-BF-A9VF-01A-01-TS1.4E7773DC-59EE-4492-8EBA-ED63830F69C8.svs	4ae7b22bfefa6a60d9b3a3eb1cc418dc	144945137	released
5e6bdbcd-9895-4827-9c6e-8f9f47381e91	TCGA-BF-A3DM-01A-01-TSA.788150F9-D87E-4F51-B425-4F083BC120DF.svs	c4e873243539d6a6950f938c48f2d528	141536709	released
2a9bc4ca-a26c-4500-800b-8a17e5b46a5a	TCGA-BF-AAOX-01A-01-TS1.5A08C374-CED4-4751-A784-2EF058760690.svs	a020e038546cd6f36ab802558dba9db9	273760035	released
cffcd3e3-fac9-4116-8d7c-f173e7b18228	TCGA-BF-A1PZ-01A-01-TSA.F53B9BB4-F1F1-4509-BA3D-52D2D54BF279.svs	872f85016f08c2b013af428d4c5d8b5d	191749391	released
5a012499-c0a3-423b-af1f-b3b1c921b589	TCGA-EB-A4IQ-01A-01-TSA.247D6BA6-F605-47AD-8E1B-108A6E29B52E.svs	97acf45d22034cf358ca651821554c22	303985595	released
d3d007c4-c3ca-4228-94f4-98cce9439a06	TCGA-FR-A726-01A-01-TS1.803C9489-BEEC-46E8-AD15-DED70CC115DB.svs	af20adfde90c4bbd9c43e6844d2cd7f0	353924731	released
93847218-3bda-41e7-8b52-b035fccc81a5	TCGA-GN-A263-01A-01-TSA.326E066C-7145-4261-A80B-D0A70157614F.svs	6c090da0e4ff37a8206a4d5eebb2fc30	213090289	released
9fec7873-5972-47c6-8dc3-d7ce94b600ac	TCGA-ER-A2NF-01A-01-TSA.30914C55-EA2A-4748-ACC6-435B39A43BB0.svs	aba0a60007aa579cd3d19a153f0dddef	253108095	released
a5e2ae1d-dc7d-48c4-a9f7-7e6dcfb8d802	TCGA-EB-A3XF-01A-03-TSC.DF2EDD3D-9CC4-4033-93B8-3B5F72146D5F.svs	e9f91698ae3be399f42d802b1b2a640e	232794597	released
088eaa0d-ad4b-4f8d-8dbe-8be27bda3b91	TCGA-EB-A6R0-01A-01-TSA.1912D379-3A94-4B59-BA3D-F59DBF601728.svs	b1f699a9099b37f5bb30645cedc4f2b2	476786651	released
a73a576c-5171-4efd-b79b-98bd1fdb58dd	TCGA-ER-A42H-01A-01-TSA.96F6933D-7433-4EC0-897C-E4C6B00B9FC3.svs	0226aaa5521aa66c4043724bd2931d3a	120719859	released
e49ed029-1bf6-4495-a5a4-7b76a8209684	TCGA-EB-A4IS-01A-02-TSB.585E706B-D4EA-49E5-9364-2CFFFA8AFD47.svs	8c3b3a1bf9e2e0024049713fcc438974	515798807	released
a3cf14a1-900a-440a-91e3-d3202f072a86	TCGA-BF-A1PX-01A-01-TSA.C395357C-BA9A-48A0-A33B-3CFABA1D03CB.svs	d6a6a18a45bdb70b264a1af6e2c9844c	228095005	released
0acfb7fb-056f-4a66-9aa2-3a3ed1bec99c	TCGA-EB-A1NK-01A-01-TSA.1A22E8A9-5F6B-4581-BB2A-1F63D0AA29C2.svs	03279dd859e063f5351bbd14ecf59413	150331251	released
79355227-0b09-42de-a23b-32cc2430eb9e	TCGA-EB-A4OZ-01A-01-TSA.829E1989-A26B-4A25-B820-E74E82CF8C63.svs	a4d557f9c2a329e59466dc8e1b4b7a72	229248305	released
ca23ce2a-614f-48b9-a47e-e9034f92eec8	TCGA-D9-A4Z3-01A-01-TS1.B9E7FB94-3390-42DC-9A29-CD8A7B137715.svs	2c364d06283bbc5cdd9fc99264a953a7	238486413	released
0f3cdb74-c92f-4b4f-af9b-93d521f38d4a	TCGA-BF-A1PU-01A-01-TSA.F469CB1F-6134-4223-85F4-39997B5BCDFF.svs	61a90a0afa7e8bed51e49366dded1c8c	210863487	released
4a365e19-2795-47fd-8ee6-3a99f2e83b87	TCGA-EB-A3XC-01A-01-TSA.792F7947-92A0-45BF-9362-C784A0CA2DCC.svs	5b1ed0328290dc932640782edd48b22c	147724505	released
54bf8720-de62-4f54-9186-8aab0f8f6f94	TCGA-EB-A82C-01A-01-TSA.8B3B51E3-36CD-4643-925F-C21A0B64FB83.svs	f37bb59e78c21b9460ae7241f5cb170c	317687927	released
58814487-ea93-43fd-91d5-fbb9dd67f4d7	TCGA-EB-A51B-01A-01-TSA.BA128F7E-EDB6-4615-B2F4-FBA4987E32BB.svs	8500a1072ae3bf5306559c9caa829352	207350303	released
240ddc48-a23d-4532-993d-64bd250ee8ae	TCGA-EB-A551-01A-02-TSB.8C522148-5FA0-42FB-A861-610C916EB861.svs	ce0185990a446e242cb90da8b9a1102c	212367579	released
d1608f9f-9ee6-4a01-be21-eca6803440b9	TCGA-XV-A9W5-01A-01-TSA.FDB80A27-8B19-42D3-9B62-C1C8A9A1DED9.svs	04f95e766feb813e01b2280afa20c945	222969299	released
b3d382be-52f5-4960-9af4-42b42beca3e0	TCGA-EB-A44P-01A-01-TSA.9B4E7255-28D5-4C79-ABA5-7A685DE86B12.svs	ca880c2ce8084df4695f512e3f575949	386918293	released
1e695da2-46c8-4c00-987e-318f16188482	TCGA-EB-A5UM-01A-01-TSA.5510941E-00F5-4FE4-A234-755BE8953993.svs	e2d4792548747f95486f09c5909f4c3a	134508675	released
f9c7ce0b-5ece-4a43-8a9e-5887e2be0b85	TCGA-BF-A3DJ-01A-01-TSA.6B7B7883-43E9-42F8-AF41-A081A77512BC.svs	2398a286830a2fdc8c2342a438268438	234899489	released
5006bf77-4556-4e52-8680-b7b6ad1255ee	TCGA-BF-AAP1-01A-01-TSA.E76C5B4A-057A-4A77-83A7-94491795D9A4.svs	ea0c632616dd574e904927a90c00c889	287962837	released
30b694cc-a1a1-4177-9814-20a2fadc4eee	TCGA-BF-AAP4-01A-01-TS1.B5FAFD15-3493-4687-9370-C10A5D70A550.svs	626fd6985d9feef0fc96f4a77c046c9c	378509287	released
35c85b2f-e71f-448a-a2d2-b820b4cecea7	TCGA-XV-AAZW-01A-01-TS1.98D66D24-A5D8-4C43-8221-4598F1B0CE54.svs	ed1c7f58dc70ceb3aea735d5128e6a5b	160800389	released
e73ab8f5-abed-42be-abeb-e8c5cbd30730	TCGA-EB-A82B-01A-01-TSA.AABF99DA-06A1-4FC8-9E04-81ED91A49045.svs	8e6add4b7d38ccf69d819c26b80a2ef9	440946897	released
9b841f95-fb5f-4633-b639-efd07ff77f75	TCGA-EB-A6QY-01A-01-TSA.53AA5C6B-C5AA-4C2E-B9AA-42A85E9C9E59.svs	fd787d613d04b56dbea225c4e0ee87e5	255117511	released
73a48595-1c79-4667-8896-5aa7e324ea09	TCGA-EB-A431-01A-01-TSA.32CD80A5-EA5E-47AC-9F8E-E97AF6B1E8BA.svs	878a0a64673d589e3fedb22586d8bd08	364476087	released
